district_id,total_aadhaar_holders,total_biometric_updates,last_biometric_update_date,total_demographic_updates,biometric_coverage_count,days_since_last_update,years_since_last_update,update_recency_rank,biometric_coverage_ratio,biometric_coverage_gap,uncovered_population,demographic_to_biometric_ratio,update_lag_proxy,adult_population_proxy,population_impact_score,update_consistency,operational_neglect_proxy,urgency_signal,governance_concern_score,days_since_last_update_norm,years_since_last_update_norm,update_recency_rank_norm,biometric_coverage_ratio_norm,biometric_coverage_gap_norm,uncovered_population_norm,demographic_to_biometric_ratio_norm,update_lag_proxy_norm,adult_population_proxy_norm,population_impact_score_norm,update_consistency_norm,operational_neglect_proxy_norm,urgency_signal_norm,governance_concern_score_norm,bsi_score,bsi_tier,cps_score,cps_tier,cps_rank,is_top_20,is_top_100,camp_type,deployment_freq_days,location_suitability,strategy_reasoning
Rohtas,7939,111710.0,2025-12-29,117745.0,111710.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.0540238116551786,0.0,5954.25,0.18172038088262224,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004948468599320088,0.0,0.18170165037654223,0.18170165037654223,1.0,0.0,0.0,0.0,0.0,Low,5.45,Tier 5,286,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.45. Location is Low Suitability (Pop Score: 0.18, Gap: 0.00)."
South 24 parganas,2,5.0,2025-10-26,24.0,5.0,83,0.2273972602739726,948.0,1.0,0.0,0.0,4.8,0.0,1.5,4.577916132576451e-05,0.8147321428571428,0.0,0.004054714215925745,0.0,0.0031294313236516556,0.0031294313236516556,0.9968421052631579,1.0,0.0,0.0,0.022535211267605635,0.0,2.2890104607778056e-05,2.2890104607778056e-05,0.857142857142857,0.0,0.0015639891498252733,0.0,0.05125177252946071,Low,5.42,Tier 5,287,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.42. Location is Low Suitability (Pop Score: 0.00, Gap: 0.00)."
Kaimur (Bhabua),7825,78157.0,2025-12-29,67018.0,78157.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.8574791765292936,0.0,5868.75,0.17911096868705365,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004025723833470862,0.0,0.17909217845125552,0.17909217845125552,1.0,0.0,0.0,0.0,0.0,Low,5.37,Tier 5,288,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.37. Location is Low Suitability (Pop Score: 0.18, Gap: 0.00)."
Nalgonda,7828,170642.0,2025-12-29,107285.0,170642.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6287139156831261,0.0,5871.0,0.1791796374290423,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002951708524333925,0.0,0.17916084876507887,0.17916084876507887,1.0,0.0,0.0,0.0,0.0,Low,5.37,Tier 5,289,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.37. Location is Low Suitability (Pop Score: 0.18, Gap: 0.00)."
Belagavi,7805,79001.0,2025-12-29,54321.0,79001.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6875988911532765,0.0,5853.75,0.17865317707379602,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003228163808231345,0.0,0.17863437635909996,0.17863437635909998,1.0,0.0,0.0,0.0,0.0,Low,5.36,Tier 5,290,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.36. Location is Low Suitability (Pop Score: 0.18, Gap: 0.00)."
East Godavari,7678,301850.0,2025-12-29,156025.0,301850.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5168958091767434,0.0,5758.5,0.17574620032960997,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0024267408881537248,0.0,0.17572733307391214,0.17572733307391217,1.0,0.0,0.0,0.0,0.0,Low,5.27,Tier 5,291,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.27. Location is Low Suitability (Pop Score: 0.18, Gap: 0.00)."
Mirzapur,7645,108192.0,2025-12-29,87276.0,108192.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.8066770186335404,0.0,5733.75,0.17499084416773486,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0037872160499227247,0.0,0.17497195962185547,0.1749719596218555,1.0,0.0,0.0,0.0,0.0,Low,5.25,Tier 5,292,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.25. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Sangli,7632,223013.0,2025-12-29,89884.0,223013.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.403043768748907,0.0,5724.0,0.17469327961911738,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0018922242664267935,0.0,0.17467438826195436,0.17467438826195436,1.0,0.0,0.0,0.0,0.0,Low,5.24,Tier 5,293,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.24. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Prakasam,7623,212299.0,2025-12-29,120498.0,212299.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5675862816122544,0.0,5717.25,0.17448727339315143,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002664724326818096,0.0,0.17446837732048437,0.17446837732048434,1.0,0.0,0.0,0.0,0.0,Low,5.23,Tier 5,294,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.23. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Jhunjhunun,7611,110392.0,2025-12-29,54652.0,110392.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.4950721066743967,0.0,5708.25,0.17421259842519685,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0023242821909596092,0.0,0.17419369606519103,0.17419369606519103,1.0,0.0,0.0,0.0,0.0,Low,5.23,Tier 5,295,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.23. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Latur,7607,246741.0,2025-12-29,125627.0,246741.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5091452170494567,0.0,5705.25,0.1741210401025453,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00239035313168759,0.0,0.17410213564675991,0.17410213564675991,1.0,0.0,0.0,0.0,0.0,Low,5.22,Tier 5,296,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.22. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Yavatmal,7594,327187.0,2025-12-29,196112.0,327187.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5993881174985559,0.0,5695.5,0.17382347555392785,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0028140287206504973,0.0,0.1738045642868588,0.1738045642868588,1.0,0.0,0.0,0.0,0.0,Low,5.21,Tier 5,297,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.21. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Darrang,7595,26265.0,2025-12-29,28319.0,26265.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.0782029316581,0.0,5696.25,0.17384636513459073,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005061985594638968,0.0,0.17382745439146657,0.17382745439146657,1.0,0.0,0.0,0.0,0.0,Low,5.21,Tier 5,298,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.21. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Mau,7579,87861.0,2025-12-29,87700.0,87861.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.9981675601233767,0.0,5684.25,0.17348013184398461,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004686232676635572,0.0,0.17346121271774212,0.17346121271774212,1.0,0.0,0.0,0.0,0.0,Low,5.2,Tier 5,299,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.2. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Raisen,7567,116648.0,2025-12-29,42813.0,116648.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.36702729579589877,0.0,5675.25,0.17320545687603003,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0017231328441122008,0.0,0.17318653146244878,0.1731865314624488,1.0,0.0,0.0,0.0,0.0,Low,5.2,Tier 5,300,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.2. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Kheda,7567,117161.0,2025-12-29,52619.0,117161.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.44911702699703826,0.0,5675.25,0.17320545687603003,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0021085306431785833,0.0,0.17318653146244878,0.1731865314624488,1.0,0.0,0.0,0.0,0.0,Low,5.2,Tier 5,301,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.2. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Mewat,7558,68325.0,2025-12-29,66667.0,68325.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.9757336260519576,0.0,5668.5,0.17299945065006408,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004580909042497454,0.0,0.1729805205209788,0.1729805205209788,1.0,0.0,0.0,0.0,0.0,Low,5.19,Tier 5,302,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.19. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Kota,7525,93354.0,2025-12-29,93066.0,93354.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.9969149688283309,0.0,5643.75,0.17224409448818898,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004680351966330192,0.0,0.1722251470689221,0.1722251470689221,1.0,0.0,0.0,0.0,0.0,Low,5.17,Tier 5,303,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.17. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Kolhapur,7480,271084.0,2025-12-29,129934.0,271084.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.47931268536689736,0.0,5610.0,0.1712140633583593,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002250294297497171,0.0,0.1711950923615721,0.17119509236157213,1.0,0.0,0.0,0.0,0.0,Low,5.14,Tier 5,304,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.14. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Burdwan,2,5.0,2025-10-30,0.0,5.0,79,0.21643835616438356,947.0,1.0,0.0,0.0,0.0,0.0,1.5,4.577916132576451e-05,0.8220720720720721,0.0,0.0038593063019052272,0.0,0.0029338418659234267,0.002933841865923427,0.9957894736842104,1.0,0.0,0.0,0.0,0.0,2.2890104607778056e-05,2.2890104607778056e-05,0.8648648648648648,0.0,0.0014662398279611934,0.0,0.048470834043666686,Low,5.13,Tier 5,305,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.13. Location is Low Suitability (Pop Score: 0.00, Gap: 0.00)."
Kaushambi,7463,97595.0,2025-12-29,77012.0,97595.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.7890978021415032,0.0,5597.25,0.17082494048709027,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0037046845170962592,0.0,0.17080596058323988,0.17080596058323985,1.0,0.0,0.0,0.0,0.0,Low,5.12,Tier 5,306,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.12. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Valsad,7448,84024.0,2025-12-29,48343.0,84024.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5753475197562601,0.0,5586.0,0.17048159677714705,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027011620645833808,0.0,0.1704626090141232,0.17046260901412322,1.0,0.0,0.0,0.0,0.0,Low,5.11,Tier 5,307,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.11. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Thanjavur,7372,169567.0,2025-12-29,76835.0,169567.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.45312472356059846,0.0,5529.0,0.16874198864676798,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00212734612000281,0.0,0.16872296106393206,0.16872296106393206,1.0,0.0,0.0,0.0,0.0,Low,5.06,Tier 5,308,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.06. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
ANGUL,1,5.0,2025-10-31,9.0,5.0,78,0.2136986301369863,946.0,1.0,0.0,0.0,1.8,0.0,0.75,2.2889580662882256e-05,0.8239277652370203,0.0,0.0038104543234000975,0.0,0.0028849445014913697,0.00288494450149137,0.9947368421052631,1.0,0.0,0.0,0.008450704225352114,0.0,0.0,0.0,0.8668171557562075,0.0,0.0014418024974951734,0.0,0.0477679732859239,Low,5.05,Tier 5,309,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.05. Location is Low Suitability (Pop Score: 0.00, Gap: 0.00)."
Darjeeling,7319,40102.0,2025-12-29,53637.0,40102.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.3375143384369856,0.0,5489.25,0.16752884087163522,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006279410039610261,0.0,0.16750978551971982,0.16750978551971982,1.0,0.0,0.0,0.0,0.0,Low,5.03,Tier 5,310,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 5.03. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Banswara,7263,93711.0,2025-12-29,101294.0,93711.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.0809189956355176,0.0,5447.25,0.16624702435451383,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00507473706871135,0.0,0.16622793966168425,0.16622793966168428,1.0,0.0,0.0,0.0,0.0,Low,4.99,Tier 5,311,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.99. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Tiruvannamalai,7266,141455.0,2025-12-29,65218.0,141455.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.4610512177017426,0.0,5449.5,0.16631569309650246,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0021645597075199184,0.0,0.1662966099755076,0.16629660997550758,1.0,0.0,0.0,0.0,0.0,Low,4.99,Tier 5,312,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.99. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Hapur,7262,56755.0,2025-12-29,44282.0,56755.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.780230816668135,0.0,5446.5,0.16622413477385095,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003663055477315188,0.0,0.1662050495570765,0.1662050495570765,1.0,0.0,0.0,0.0,0.0,Low,4.99,Tier 5,313,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.99. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Tikamgarh,7242,160616.0,2025-12-29,51168.0,160616.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.318573492055586,0.0,5431.5,0.1657663431605933,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0014956501974440657,0.0,0.16574724746492092,0.16574724746492092,1.0,0.0,0.0,0.0,0.0,Low,4.97,Tier 5,314,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.97. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Buxar,7240,57028.0,2025-12-29,73902.0,57028.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.295889738374132,0.0,5430.0,0.16572056399926754,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.006083989382038178,0.0,0.16570146725570536,0.1657014672557054,1.0,0.0,0.0,0.0,0.0,Low,4.97,Tier 5,315,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.97. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Sheopur,7230,56268.0,2025-12-29,38806.0,56268.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6896637520437904,0.0,5422.5,0.16549166819263872,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0032378579908159174,0.0,0.16547256620962758,0.1654725662096276,1.0,0.0,0.0,0.0,0.0,Low,4.96,Tier 5,316,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.96. Location is Low Suitability (Pop Score: 0.17, Gap: 0.00)."
Lakhimpur,7199,29772.0,2025-12-29,35412.0,29772.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.1894397420395002,0.0,5399.25,0.16478209119208936,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.005584224141030518,0.0,0.16476297296678646,0.16476297296678646,1.0,0.0,0.0,0.0,0.0,Low,4.94,Tier 5,317,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.94. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Amethi,7197,93271.0,2025-12-29,76280.0,93271.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.8178319091679086,0.0,5397.75,0.1647363120307636,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0038395864280183502,0.0,0.1647171927575709,0.16471719275757093,1.0,0.0,0.0,0.0,0.0,Low,4.94,Tier 5,318,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.94. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Jhansi,7160,112005.0,2025-12-29,71841.0,112005.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6414088656756395,0.0,5370.0,0.16388939754623696,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003011309228524129,0.0,0.16387025888708312,0.16387025888708315,1.0,0.0,0.0,0.0,0.0,Low,4.92,Tier 5,319,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.92. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Etawah,7154,79095.0,2025-12-29,62080.0,79095.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.784878943043176,0.0,5365.5,0.16375206006225965,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003684877666869371,0.0,0.16373291825943645,0.16373291825943645,1.0,0.0,0.0,0.0,0.0,Low,4.91,Tier 5,320,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.91. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Bagalkot,7142,77134.0,2025-12-29,52661.0,77134.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6827209790753753,0.0,5356.5,0.16347738509430507,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0032052628125604477,0.0,0.1634582370041431,0.1634582370041431,1.0,0.0,0.0,0.0,0.0,Low,4.9,Tier 5,321,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.9. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Nizamabad,7101,128175.0,2025-12-29,72516.0,128175.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.565757753071972,0.0,5325.75,0.1625389122871269,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002656139685783906,0.0,0.1625197427152242,0.16251974271522424,1.0,0.0,0.0,0.0,0.0,Low,4.88,Tier 5,322,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.88. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Buldhana,7084,219501.0,2025-12-29,114172.0,219501.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.5201434162031152,0.0,5313.0,0.1621497894158579,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0024419878694981936,0.0,0.162130610936892,0.162130610936892,1.0,0.0,0.0,0.0,0.0,Low,4.86,Tier 5,323,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.86. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Dibrugarh,7062,26735.0,2025-12-29,26519.0,26735.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.991920703198055,0.0,5296.5,0.1616462186412745,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004656904709850024,0.0,0.16162702863552086,0.16162702863552086,1.0,0.0,0.0,0.0,0.0,Low,4.85,Tier 5,324,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.85. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Thrissur,7071,145512.0,2025-12-29,58820.0,145512.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.4042278300071472,0.0,5303.25,0.16185222486724044,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0018977832394701747,0.0,0.16183303957699088,0.16183303957699088,1.0,0.0,0.0,0.0,0.0,Low,4.85,Tier 5,325,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.85. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Hojai,7050,29002.0,2025-12-29,25308.0,29002.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.872629473829391,0.0,5287.5,0.1613715436733199,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004096851989809348,0.0,0.16135234738022752,0.16135234738022755,1.0,0.0,0.0,0.0,0.0,Low,4.84,Tier 5,326,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.84. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Pudukkottai,7045,130306.0,2025-12-29,52057.0,130306.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.3994981044618053,0.0,5283.75,0.1612570957700055,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0018755779552197432,0.0,0.16123789685718865,0.16123789685718865,1.0,0.0,0.0,0.0,0.0,Low,4.84,Tier 5,327,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.84. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Raipur,7041,192374.0,2025-12-29,133011.0,192374.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.6914187987981744,0.0,5280.75,0.16116553744735396,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.003246097646939786,0.0,0.16114633643875753,0.16114633643875753,1.0,0.0,0.0,0.0,0.0,Low,4.83,Tier 5,328,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.83. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Jhalawar,7036,80112.0,2025-12-29,81092.0,80112.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,1.012232873976433,0.0,5277.0,0.16105108954403954,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004752267013973864,0.0,0.16103188591571865,0.16103188591571863,1.0,0.0,0.0,0.0,0.0,Low,4.83,Tier 5,329,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.83. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
Bangalore,7016,198979.0,2025-12-29,51842.0,198979.0,19,0.052054794520547946,1.0,1.0,0.0,0.0,0.26054005699093874,0.0,5262.0,0.16059329793078192,0.9505208333333335,0.0,0.0009281875915974597,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0012231927558260035,0.0,0.16057408382356309,0.16057408382356309,1.0,0.0,0.0,0.0,0.0,Low,4.82,Tier 5,330,False,False,ANNUAL_PREVENTIVE,365 days,Low Suitability,"Assigned ANNUAL_PREVENTIVE due to CPS 4.82. Location is Low Suitability (Pop Score: 0.16, Gap: 0.00)."
